PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:65155,,,"This manual contains Civil Air Manual Part 18: Supplement No. 2 - CAM 18 Dated Dec. 15\, 1959. Aircraft Operating Limitations",Active,"CAM 18: Supplement No. 2 - CAM 18 Dated Dec. 15\, 1959. Aircraft Operating Limitations",English,"Manuals,Civil aviation,Aircraft",2022-12-19T18:54:09.104Z,Civil Aeronautics Manuals (CAM),English,"CAM 18: Supplement No. 2 - CAM 18 Dated Dec. 15, 1959. Aircraft Operating Limitations","CAM 18: Supplement No. 2 - CAM 18 Dated Dec. 15\, 1959. Aircraft Operating Limitations","Manuals,Civil aviation,Aircraft",United States. Civil Aeronautics Board,true,"1962-05-15; \,","This manual contains Civil Air Manual Part 18: Supplement No. 2 - CAM 18 Dated Dec. 15\, 1959. Aircraft Operating Limitations",1962-05-15,PDF,,,United States,,2022-11-30T17:23:46.155Z,,Manual,CAM 18,United States. Civil Aeronautics Board,application/pdf,CAM222.PDF,34872,urn:sha256:d101e92629aec3363d7a61be24e85aac73d042b6189b90965e018f772bec6144,1962,,dot:64918,"https://doi.org/10.21949/1511353,https://rosap.ntl.bts.gov/view/dot/65155",,,,https://doi.org/10.21949/1511353,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88767/CAM222.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65019,,,This manual contains Civil Air Manual Part 42: Irregular Air Carrier And Off Route Rules - Subsequent Changes begin with Supplement 9,Active,CAM 42: Irregular Air Carrier And Off Route Rules - Subsequent Changes begin with Supplement 9 [1958],English,"Manuals,Civil aviation,Regulations,Airlines",2022-12-19T18:53:01.434Z,Civil Aeronautics Manuals (CAM),English,CAM 42: Irregular Air Carrier And Off Route Rules - Subsequent Changes begin with Supplement 9 [1958],CAM 42: Irregular Air Carrier And Off Route Rules - Subsequent Changes begin with Supplement 9,"Manuals,Civil aviation,Regulations,Airlines",United States. Civil Aeronautics Board,true,"1958-09-15; \,",This manual contains Civil Air Manual Part 42: Irregular Air Carrier And Off Route Rules - Subsequent Changes begin with Supplement 9,1958-09-15,PDF,,,United States,,2022-11-30T17:20:25.455Z,,Manual,CAM 42,United States. Civil Aeronautics Board,application/pdf,CAM080.PDF,10370147,urn:sha256:4ea7f31aa62ef488acc7698f87d62d8cd698f90f27e83148f31f319cb8dffd04,1958,,dot:64918,"https://doi.org/10.21949/1511488,https://rosap.ntl.bts.gov/view/dot/65019",,,,https://doi.org/10.21949/1511488,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88600/88631/CAM080.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65348,,,"This manual contains Civil Air Manual Part 1: Supplement No. 3 - Revision To CAM 1\, Dated October 1952",Active,"CAM 1: Supplement No. 3 - Revision To CAM 1\, Dated October 1952",English,"Manuals,Civil aviation,Standards",2022-12-19T18:55:44.977Z,Civil Aeronautics Manuals (CAM),English,"CAM 1: Supplement No. 3 - Revision To CAM 1, Dated October 1952","CAM 1: Supplement No. 3 - Revision To CAM 1\, Dated October 1952","Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1956-07-17; \,","This manual contains Civil Air Manual Part 1: Supplement No. 3 - Revision To CAM 1\, Dated October 1952",1956-07-17,PDF,,,United States,,2022-11-30T17:28:24.604Z,,Manual,CAM 01,United States. Civil Aeronautics Board,application/pdf,CAM416.PDF,914414,urn:sha256:3159feb5c069b71e91766e9747ffb7f8ef066683f81aaca23c3bd08f69fa3c40,1956,,dot:64918,"https://doi.org/10.21949/1511203,https://rosap.ntl.bts.gov/view/dot/65348",,,,https://doi.org/10.21949/1511203,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88961/CAM416.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65015,,,This manual contains Civil Air Manual Part 42: Supplement No. 7 - Revision To Civil Aeronautics Manual 42 Dated August 1956,Active,CAM 42: Supplement No. 7 - Revision To Civil Aeronautics Manual 42 Dated August 1956,English,"Manuals,Civil aviation,Standards",2022-12-19T18:52:59.449Z,Civil Aeronautics Manuals (CAM),English,CAM 42: Supplement No. 7 - Revision To Civil Aeronautics Manual 42 Dated August 1956,CAM 42: Supplement No. 7 - Revision To Civil Aeronautics Manual 42 Dated August 1956,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1958-09-15; \,",This manual contains Civil Air Manual Part 42: Supplement No. 7 - Revision To Civil Aeronautics Manual 42 Dated August 1956,1958-09-15,PDF,,,United States,,2022-11-30T17:20:18.830Z,,Manual,CAM 42,United States. Civil Aeronautics Board,application/pdf,CAM075.PDF,914168,urn:sha256:4a383faf8a43d38455a21cf6a4bbe7211874c210e429e105392293f0b66e8460,1958,,dot:64918,"https://doi.org/10.21949/1511484,https://rosap.ntl.bts.gov/view/dot/65015",,,,https://doi.org/10.21949/1511484,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88600/88627/CAM075.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:64986,,,This manual contains Civil Air Manual Part 60: Supplement No. 7 - Sec. 60.46 Instrument Approach Procedures,Active,CAM 60: Supplement No. 7 - Sec. 60.46 Instrument Approach Procedures,English,"Manuals,Civil aviation,Regulations,Instrument flying,Approach",2022-12-19T18:52:44.949Z,Civil Aeronautics Manuals (CAM),English,CAM 60: Supplement No. 7 - Sec. 60.46 Instrument Approach Procedures,CAM 60: Supplement No. 7 - Sec. 60.46 Instrument Approach Procedures,"Manuals,Civil aviation,Regulations,Instrument flying,Approach",United States. Civil Aeronautics Board,true,"1952-04-01; \,",This manual contains Civil Air Manual Part 60: Supplement No. 7 - Sec. 60.46 Instrument Approach Procedures,1952-04-01,PDF,,,United States,,2022-11-30T17:19:29.566Z,,Manual,CAM 60,United States. Civil Aeronautics Board,application/pdf,CAM045.PDF,1341450,urn:sha256:5610d1fa94c3bdac3d2907043b391dd50f588aeeb7d0ce26ab65a461f204fd4d,1952,,dot:64918,"https://doi.org/10.21949/1511648,https://rosap.ntl.bts.gov/view/dot/64986",,,,https://doi.org/10.21949/1511648,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88500/88598/CAM045.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65368,,,This manual contains Civil Air Manual Part 06: Appendix A - Main Rotor Service Life Determination,Active,CAM 06: Appendix A - Main Rotor Service Life Determination,English,"Manuals,Civil aviation,Service life",2022-12-19T18:55:54.883Z,Civil Aeronautics Manuals (CAM),English,CAM 06: Appendix A - Main Rotor Service Life Determination,CAM 06: Appendix A - Main Rotor Service Life Determination,"Manuals,Civil aviation,Service life",United States. Civil Aeronautics Board,true,"1962-12-14; \,",This manual contains Civil Air Manual Part 06: Appendix A - Main Rotor Service Life Determination,1962-12-14,PDF,,,United States,,2022-11-30T17:29:01.711Z,,Manual,CAM 06,United States. Civil Aeronautics Board,application/pdf,CAM436.PDF,571430,urn:sha256:82625545b73022616be3b8b9b74b3b527c243d047c474c19c4f30cff41d15d47,1962,,dot:64918,"https://doi.org/10.21949/1511280,https://rosap.ntl.bts.gov/view/dot/65368",,,,https://doi.org/10.21949/1511280,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88981/CAM436.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65204,,,This manual contains Civil Air Manual Part 21: Supplement No. 1 - Revisions,Active,CAM 21: Supplement No. 1 - Revisions [1956],English,"Manuals,Civil aviation,Standards",2022-12-19T18:54:33.463Z,Civil Aeronautics Manuals (CAM),English,CAM 21: Supplement No. 1 - Revisions [1956],CAM 21: Supplement No. 1 - Revisions,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1956-12-31; \,",This manual contains Civil Air Manual Part 21: Supplement No. 1 - Revisions,1956-12-31,PDF,,,United States,,2022-11-30T17:24:49.341Z,,Manual,CAM 21,United States. Civil Aeronautics Board,application/pdf,CAM271.PDF,44173,urn:sha256:e041263075e9cbb9c9a954ca76b4ad430109ca9d57f31189fdc777cf17a76bed,1956,,dot:64918,"https://doi.org/10.21949/1511382,https://rosap.ntl.bts.gov/view/dot/65204",,,,https://doi.org/10.21949/1511382,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88800/88816/CAM271.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65102,,,This manual contains Civil Air Manual Part 43: Supplement No. 1 - Revision To CAM 43. Revisions To Civil Aeronautics Manual 43 Dated March 1955,Active,CAM 43: Supplement No. 1 - Revision To CAM 43. Revisions To Civil Aeronautics Manual 43 Dated March 1955,English,"Manuals,Civil aviation,Standards",2022-12-19T18:53:42.839Z,Civil Aeronautics Manuals (CAM),English,CAM 43: Supplement No. 1 - Revision To CAM 43. Revisions To Civil Aeronautics Manual 43 Dated March 1955,CAM 43: Supplement No. 1 - Revision To CAM 43. Revisions To Civil Aeronautics Manual 43 Dated March 1955,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1955-07-01; \,",This manual contains Civil Air Manual Part 43: Supplement No. 1 - Revision To CAM 43. Revisions To Civil Aeronautics Manual 43 Dated March 1955,1955-07-01,PDF,,,United States,,2022-11-30T17:22:20.281Z,,Manual,CAM 43,United States. Civil Aeronautics Board,application/pdf,CAM167.PDF,981237,urn:sha256:f468f75efff37f75c79ba5b7756853d2e88810c318968b6c3dea13473336e575,1955,,dot:64918,"https://doi.org/10.21949/1511527,https://rosap.ntl.bts.gov/view/dot/65102",,,,https://doi.org/10.21949/1511527,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88714/CAM167.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65231,,,This manual contains Civil Air Manual Part 41: Certification And Operation Rules For Scheduled Air Carrier Operations Outside The Continental Limits Of The United States,Active,CAM 41: Certification And Operation Rules For Scheduled Air Carrier Operations Outside The Continental Limits Of The United States [1956],English,"Manuals,Civil aviation,Certification,Regulations,Airlines",2022-12-19T18:54:47.028Z,Civil Aeronautics Manuals (CAM),English,CAM 41: Certification And Operation Rules For Scheduled Air Carrier Operations Outside The Continental Limits Of The United States [1956],CAM 41: Certification And Operation Rules For Scheduled Air Carrier Operations Outside The Continental Limits Of The United States,"Manuals,Civil aviation,Certification,Regulations,Airlines",United States. Civil Aeronautics Board,true,"1956-02-01; \,",This manual contains Civil Air Manual Part 41: Certification And Operation Rules For Scheduled Air Carrier Operations Outside The Continental Limits Of The United States,1956-02-01,PDF,,,United States,,2022-11-30T17:25:29.262Z,,Manual,CAM 41,United States. Civil Aeronautics Board,application/pdf,CAM298.PDF,4210712,urn:sha256:6c84a89eac05e766c666bd92692b67459f8569b84a651057f243e6973db91cea,1956,,dot:64918,"https://doi.org/10.21949/1511467,https://rosap.ntl.bts.gov/view/dot/65231",,,,https://doi.org/10.21949/1511467,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88800/88843/CAM298.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65442,,,This manual contains Civil Air Manual Part 61: Supplement No. 9 - Sec. 61.231. Radio Ground Check,Active,CAM 61: Supplement No. 9 - Sec. 61.231. Radio Ground Check,English,"Manuals,Civil aviation,Regulations",2022-12-19T18:52:20.838Z,Civil Aeronautics Manuals (CAM),English,CAM 61: Supplement No. 9 - Sec. 61.231. Radio Ground Check,CAM 61: Supplement No. 9 - Sec. 61.231. Radio Ground Check,"Manuals,Civil aviation,Regulations",United States. Civil Aeronautics Board,true,"1951-07-02; \,",This manual contains Civil Air Manual Part 61: Supplement No. 9 - Sec. 61.231. Radio Ground Check,1951-07-02,PDF,,,United States,,2022-11-30T17:31:05.287Z,,Manual,CAM 61,United States. Civil Aeronautics Board,application/pdf,CAM007.PDF,67438,urn:sha256:1aac94c51285c762a14beec88e17e654213da524858d952bc42d6e85007d912f,1951,,dot:64918,"https://doi.org/10.21949/1511667,https://rosap.ntl.bts.gov/view/dot/65442",,,,https://doi.org/10.21949/1511667,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88400/88446/CAM007.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65265,,,This manual contains Civil Air Manual Part 16: Supplement No. 3 - 16. 30 Design And Tests,Active,CAM 16: Supplement No. 3 - 16. 30 Design And Tests [1953],English,"Manuals,Civil aviation,Design,Testing",2022-12-19T18:55:03.853Z,Civil Aeronautics Manuals (CAM),English,CAM 16: Supplement No. 3 - 16. 30 Design And Tests [1953],CAM 16: Supplement No. 3 - 16. 30 Design And Tests,"Manuals,Civil aviation,Design,Testing",United States. Civil Aeronautics Board,true,"1953-02-20; \,",This manual contains Civil Air Manual Part 16: Supplement No. 3 - 16. 30 Design And Tests,1953-02-20,PDF,,,United States,,2022-11-30T17:26:21.027Z,,Manual,CAM 16,United States. Civil Aeronautics Board,application/pdf,CAM332.PDF,85108,urn:sha256:40156436fb89afd79b891ca0338fe6bd05c66ef87d0e58dbe16376f55b77d7bd,1953,,dot:64918,"https://doi.org/10.21949/1511336,https://rosap.ntl.bts.gov/view/dot/65265",,,,https://doi.org/10.21949/1511336,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88800/88877/CAM332.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
